web-scraper-order,web-scraper-start-url,text
Paragraphe 1. JE CROIS EN DIEU,http://www.vatican.va/archive/FRA0013/__P17.HTM,"208 Devant la présence attirante et mystérieuse de Dieu, l’homme découvre sa petitesse. Devant le buisson ardent, Moïse ôte ses sandales et se voile le visage (cf. Ex 3, 5-6) face à la Sainteté Divine. Devant la gloire du Dieu trois fois saint, Isaïe s’écrie : "" Malheur à moi, je suis perdu ! Car je suis un homme aux lèvres impures "" (Is 6, 5). Devant les signes divins que Jésus accomplit, Pierre s’écrie : "" Éloigne-toi de moi, Seigneur, car je suis un pécheur "" (Lc 5, 8). Mais parce que Dieu est saint, Il peut pardonner à l’homme qui se découvre pécheur devant lui : "" Je ne donnerai pas cours à l’ardeur de ma colère (...) car je suis Dieu et non pas homme, au milieu de toi je suis le Saint "" (Os 10, 9). L’apôtre Jean dira de même : "" Devant Lui nous apaiseront notre cœur, si notre cœur venait à nous condamner, car Dieu est plus grand que notre cœur, et Il connaît tout "" (1 Jn 3, 19-20)."
Paragraphe 1. JE CROIS EN DIEU,http://www.vatican.va/archive/FRA0013/__P17.HTM,"209 Par respect pour sa sainteté, le peuple d’Israël ne prononce pas le nom de Dieu. Dans la lecture de l’Écriture Sainte le nom révélé est remplacé par le titre divin "" Seigneur "" (Adonaï, en grec Kyrios). C’est sous ce titre que sera acclamée la Divinité de Jésus : "" Jésus est Seigneur ""."
Paragraphe 1. JE CROIS EN DIEU,http://www.vatican.va/archive/FRA0013/__P17.HTM,"210 Après le péché d’Israël, qui s’est détourné de Dieu pour adorer le veau d’or (cf. Ex 32), Dieu écoute l’intercession de Moïse et accepte de marcher au milieu d’un peuple infidèle, manifestant ainsi son amour (cf. Ex 33, 12-17). A Moïse qui demande de voir Sa gloire, Dieu répond : "" Je ferai passer devant toi toute ma bonté [beauté] et je prononcerai devant toi le nom de YHWH "" (Ex 33, 18-19). Et le Seigneur passe devant Moïse et proclame : "" YHWH, YHWH, Dieu de tendresse et de pitié, lent à la colère, riche en grâce et en fidélité "" (Ex 34, 5-6). Moïse confesse alors que le Seigneur est un Dieu qui pardonne (cf. Ex 34, 9)."
Paragraphe 1. JE CROIS EN DIEU,http://www.vatican.va/archive/FRA0013/__P17.HTM,"211 Le nom divin "" Je suis "" ou "" Il est "" exprime la fidélité de Dieu qui, malgré l’infidélité du péché des hommes et du châtiment qu’il mérite, "" garde sa grâce à des milliers "" (Ex 34, 7). Dieu révèle qu’Il est "" riche en miséricorde "" (Ep 2, 4) en allant jusqu’à donner son propre Fils. En donnant sa vie pour nous libérer du péché, Jésus révélera qu’Il porte Lui-même le nom divin : "" quand vous aurez élevé le Fils de l’homme, alors vous saurez que ‘Je suis’ "" (Jn 8, 28)."
Paragraphe 1. JE CROIS EN DIEU,http://www.vatican.va/archive/FRA0013/__P17.HTM,"212 Au cours des siècles, la foi d’Israël a pu déployer et approfondir les richesses contenues dans la révélation du nom divin. Dieu est unique, hormis Lui pas de dieux (cf. Is 44, 6). Il transcende le monde et l’histoire. C’est Lui qui a fait le ciel et la terre : "" Eux périssent, Toi tu restes ; tous, comme un vêtement ils s’usent (...) mais Toi, le même, sans fin sont tes années "" (Ps 102, 27-28). En Lui "" n’existe aucun changement, ni l’ombre d’une variation "" (Jc 1, 17). Il est "" Celui qui est "", depuis toujours et pour toujours, et c’est ainsi qu’Il demeure toujours fidèle à Lui-même et à ses promesses."
Paragraphe 1. JE CROIS EN DIEU,http://www.vatican.va/archive/FRA0013/__P17.HTM,"213 La révélation du nom ineffable "" Je suis celui qui suis "" contient donc la vérité que Dieu seul EST. C’est en ce sens que déjà la traduction des Septante et à sa suite la Tradition de l’Église, ont compris le nom divin : Dieu est la plénitude de l’Être et de toute perfection, sans origine et sans fin. Alors que toutes les créatures ont reçu de Lui tout leur être et leur avoir, Lui seul est son être même et Il est de Lui-même tout ce qu’Il est."
Paragraphe 1. JE CROIS EN DIEU,http://www.vatican.va/archive/FRA0013/__P17.HTM,"214 Dieu, "" Celui qui est "", s’est révélé à Israël comme Celui qui est "" riche en grâce et en fidélité "" (Ex 34, 6). Ces deux termes expriment de façon condensée les richesses du nom divin. Dans toutes ses œuvres Dieu montre sa bienveillance, sa bonté, sa grâce, son amour ; mais aussi sa fiabilité, sa constance, sa fidélité, sa vérité. "" Je rends grâce à ton nom pour ton amour et ta vérité "" (Ps 138, 2 ; cf. Ps 85, 11). Il est la Vérité, car "" Dieu est Lumière, en Lui point de ténèbres "" (1 Jn 1, 5) ; Il est "" Amour "", comme l’apôtre Jean l’enseigne (1 Jn 4, 8)."
Paragraphe 1. JE CROIS EN DIEU,http://www.vatican.va/archive/FRA0013/__P17.HTM,"215 "" Vérité, le principe de ta parole ! Pour l’éternité, tes justes jugements "" (Ps 119, 160). "" Oui, Seigneur Dieu, c’est Toi qui es Dieu, tes paroles sont vérité "" (2 S 7, 28) ; c’est pourquoi les promesses de Dieu se réalisent toujours (cf. Dt 7, 9). Dieu est la Vérité même, ses paroles ne peuvent tromper. C’est pourquoi on peut se livrer en toute confiance à la vérité et à la fidélité de sa parole en toutes choses. Le commencement du péché et de la chute de l’homme fut un mensonge du tentateur qui induit à douter de la parole de Dieu, de sa bienveillance et de sa fidélité."
Paragraphe 1. JE CROIS EN DIEU,http://www.vatican.va/archive/FRA0013/__P17.HTM,"216 La vérité de Dieu est sa sagesse qui commande tout l’ordre de la création et du gouvernement du monde (cf. Sg 13, 1-9). Dieu qui, seul, a créé le ciel et la terre (cf. Ps 115, 15), peut seul donner la connaissance véritable de toute chose créée dans sa relation à Lui (cf. Sg 7, 17-21)."
Paragraphe 1. JE CROIS EN DIEU,http://www.vatican.va/archive/FRA0013/__P17.HTM,"217 Dieu est vrai aussi quand Il se révèle : l’enseignement qui vient de Dieu est "" une doctrine de vérité "" (Ml 2, 6). Quand Il enverra son Fils dans le monde ce sera "" pour rendre témoignage à la Vérité "" (Jn 18, 37) : "" Nous savons que le Fils de Dieu est venu et qu’Il nous a donné l’intelligence afin que nous connaissions le Véritable "" (1 Jn 5, 20 ; cf. Jn 17, 3)."
Paragraphe 1. JE CROIS EN DIEU,http://www.vatican.va/archive/FRA0013/__P17.HTM,"218 Au cours de son histoire, Israël a pu découvrir que Dieu n’avait qu’une raison de s’être révélé à lui et de l’avoir choisi parmi tous les peuples pour être à lui : son amour gratuit (cf. Dt 4, 37 ; 7, 8 ; 10, 15). Et Israël de comprendre, grâce à ses prophètes, que c’est encore par amour que Dieu n’a cessé de le sauver (cf. Is 43, 1-7) et de lui pardonner son infidélité et ses péchés (cf. Os 2)."
Paragraphe 1. JE CROIS EN DIEU,http://www.vatican.va/archive/FRA0013/__P17.HTM,"219 L’amour de Dieu pour Israël est comparé à l’amour d’un père pour son fils (Os 11, 1). Cet amour est plus fort que l’amour d’une mère pour ses enfants (cf. Is 49, 14-15). Dieu aime son Peuple plus qu’un époux sa bien-aimée (cf. Is 62, 4-5) ; cet amour sera vainqueur même des pires infidélités (cf. Ez 16 ; Os 11) ; il ira jusqu’au don le plus précieux : "" Dieu a tant aimé le monde qu’Il a donné son Fils unique "" (Jn 3, 16)."
Paragraphe 1. JE CROIS EN DIEU,http://www.vatican.va/archive/FRA0013/__P17.HTM,"220 L’amour de Dieu est "" éternel "" (Is 54, 8) : "" Car les montagnes peuvent s’en aller et les collines s’ébranler, mais mon amour pour toi ne s’en ira pas "" (Is 54, 10). "" D’un amour éternel, je t’ai aimé ; c’est pourquoi je t’ai conservé ma faveur "" (Jr 31, 3)."
Paragraphe 1. JE CROIS EN DIEU,http://www.vatican.va/archive/FRA0013/__P17.HTM,"221 S. Jean va encore plus loin lorsqu’il atteste : "" Dieu est Amour "" (1 Jn 4, 8. 16) : l’Être même de Dieu est Amour. En envoyant dans la plénitude des temps son Fils unique et l’Esprit d’Amour, Dieu révèle son secret le plus intime (cf. 1 Co 2, 7-16 ; Ep 3, 9-12) : Il est Lui-même éternellement échange d’amour : Père, Fils et Esprit Saint, et Il nous a destinés à y avoir part."
Paragraphe 1. JE CROIS EN DIEU,http://www.vatican.va/archive/FRA0013/__P17.HTM,"222 Croire en Dieu, l’Unique, et L’aimer de tout son être a des conséquences immenses pour toute notre vie :"
Paragraphe 1. JE CROIS EN DIEU,http://www.vatican.va/archive/FRA0013/__P17.HTM,"223 C’est connaître la grandeur et la majesté de Dieu : "" Oui, Dieu est si grand qu’Il dépasse notre science "" (Jb 36, 26). C’est pour cela que Dieu doit être "" premier servi "" (Ste Jeanne d’Arc, dictum)."
Paragraphe 1. JE CROIS EN DIEU,http://www.vatican.va/archive/FRA0013/__P17.HTM,"224 C’est vivre en action de grâce : si Dieu est l’Unique, tout ce que nous sommes et tout ce que nous possédons vient de Lui : "" Qu’as-tu que tu n’aies reçu ? "" (1 Co 4, 7). "" Comment rendrai-je au Seigneur tout le bien qu’Il m’a fait ? "" (Ps 116, 12)."
Paragraphe 1. JE CROIS EN DIEU,http://www.vatican.va/archive/FRA0013/__P17.HTM,"225 C’est connaître l’unité et la vraie dignité de tous les hommes : tous, ils sont faits "" à l’image et à la ressemblance de Dieu "" (Gn 1, 26)."
Paragraphe 1. JE CROIS EN DIEU,http://www.vatican.va/archive/FRA0013/__P17.HTM,"226 C’est bien user des choses créées : la foi en Dieu l’Unique nous amène à user de tout ce qui n’est pas Lui dans la mesure où cela nous rapproche de Lui, et à nous en détacher dans la mesure où cela nous détourne de Lui (cf. Mt 5, 29-30 ; 16, 24 ; 19, 23-24) :"
Paragraphe 1. JE CROIS EN DIEU,http://www.vatican.va/archive/FRA0013/__P17.HTM,"227 C’est faire confiance à Dieu en toute circonstance, même dans l’adversité. Une prière de Ste. Thérèse de Jésus l’exprime admirablement :"
Paragraphe 1. JE CROIS EN DIEU,http://www.vatican.va/archive/FRA0013/__P17.HTM,"228 "" Écoute, Israël, le Seigneur notre Dieu est l’Unique Seigneur... "" (Dt 6, 4 ; Mc 12, 29). "" Il faut nécessairement que l’Être suprême soit unique, c’est-à-dire sans égal. (...) Si Dieu n’est pas unique, il n’est pas Dieu "" (Tertullien, Marc. 1, 3)."
Paragraphe 1. JE CROIS EN DIEU,http://www.vatican.va/archive/FRA0013/__P17.HTM,"229 La foi en Dieu nous amène à nous tourner vers Lui seul comme vers notre première origine et notre fin ultime, et ne rien Lui préférer ou Lui substituer."
Paragraphe 1. JE CROIS EN DIEU,http://www.vatican.va/archive/FRA0013/__P17.HTM,"230 Dieu, en se révélant, demeure mystère ineffable : "" Si tu Le comprenais, ce ne serait pas Dieu "" (S. Augustin, serm. 52, 6, 16 : PL 38, 360)."
Paragraphe 1. JE CROIS EN DIEU,http://www.vatican.va/archive/FRA0013/__P17.HTM,"231 Le Dieu de notre foi s’est révélé comme Celui qui est ; Il s’est fait connaître comme "" riche en grâce et en fidélité "" (Ex 34, 6). Son Être même est Vérité et Amour."
Paragraphe 1. JE CROIS EN DIEU,http://www.vatican.va/archive/FRA0013/__P17.HTM,Article 1
Paragraphe 1. JE CROIS EN DIEU,http://www.vatican.va/archive/FRA0013/__P17.HTM,Dieu est Amour
Paragraphe 1. JE CROIS EN DIEU,http://www.vatican.va/archive/FRA0013/__P17.HTM,Dieu est Vérité
Paragraphe 1. JE CROIS EN DIEU,http://www.vatican.va/archive/FRA0013/__P17.HTM,Dieu seul EST
Paragraphe 1. JE CROIS EN DIEU,http://www.vatican.va/archive/FRA0013/__P17.HTM,EN BREF
Paragraphe 1. JE CROIS EN DIEU,http://www.vatican.va/archive/FRA0013/__P17.HTM,"I. "" Je crois en un seul Dieu """
Paragraphe 1. JE CROIS EN DIEU,http://www.vatican.va/archive/FRA0013/__P17.HTM,II. Dieu révèle son nom
Paragraphe 1. JE CROIS EN DIEU,http://www.vatican.va/archive/FRA0013/__P17.HTM,"III. Dieu , "" Celui qui est "", est Vérité et Amour"
Paragraphe 1. JE CROIS EN DIEU,http://www.vatican.va/archive/FRA0013/__P17.HTM,IV. La portée de la foi en Dieu Unique
Paragraphe 1. JE CROIS EN DIEU,http://www.vatican.va/archive/FRA0013/__P17.HTM,La patience obtient tout / Celui qui a Dieu
Paragraphe 1. JE CROIS EN DIEU,http://www.vatican.va/archive/FRA0013/__P17.HTM,Le Dieu vivant
Paragraphe 1. JE CROIS EN DIEU,http://www.vatican.va/archive/FRA0013/__P17.HTM,"Moïse dit à Dieu : "" Voici, je vais trouver les Israélites et je leur dis : ‘Le Dieu de vos pères m’a envoyé vers vous’. Mais s’ils me disent : ‘quel est son nom ?’, que leur dirai-je ? "" Dieu dit à Moïse : "" Je Suis Celui qui Suis "". Et il dit : "" Voici ce que tu diras aux Israélites : ‘Je suis’ m’a envoyé vers vous. (...) C’est mon nom pour toujours, c’est ainsi que l’on m’invoquera de génération en génération "" (Ex 3, 13-15)."
Paragraphe 1. JE CROIS EN DIEU,http://www.vatican.va/archive/FRA0013/__P17.HTM,"Mon Seigneur et mon Dieu, prends-moi tout ce qui m’éloigne de Toi. Mon Seigneur et mon Dieu, donne-moi tout ce qui me rapproche de Toi. Mon Seigneur et mon Dieu, détache-moi de moi-même pour me donner tout à Toi (S. Nicolas de Flüe, prière)."
Paragraphe 1. JE CROIS EN DIEU,http://www.vatican.va/archive/FRA0013/__P17.HTM,Ne manque de rien / Dieu seul suffit.
Paragraphe 1. JE CROIS EN DIEU,http://www.vatican.va/archive/FRA0013/__P17.HTM,"Nous croyons fermement et nous affirmons simplement, qu’il y a un seul vrai Dieu, immense et immuable, incompréhensible, Tout-Puissant et ineffable, Père et Fils et Saint Esprit : Trois Personnes, mais une Essence, une Substance ou Nature absolument simple (Cc. Latran IV : DS 800)."
Paragraphe 1. JE CROIS EN DIEU,http://www.vatican.va/archive/FRA0013/__P17.HTM,Paragraphe 1. JE CROIS EN DIEU
Paragraphe 1. JE CROIS EN DIEU,http://www.vatican.va/archive/FRA0013/__P17.HTM,Que rien ne te trouble / Que rien ne t’effraie
Paragraphe 1. JE CROIS EN DIEU,http://www.vatican.va/archive/FRA0013/__P17.HTM,Tout passe / Dieu ne change pas
Paragraphe 2. LE PERE,http://www.vatican.va/archive/FRA0013/__P18.HTM,"232 Les chrétiens sont baptisés "" au nom du Père et du Fils et du Saint-Esprit "" (Mt 28, 19). Auparavant ils répondent "" Je crois "" à la triple interrogation qui leur demande de confesser leur foi au Père, au Fils et à l’Esprit : "" La foi de tous les chrétiens repose sur la Trinité "" (S. Césaire d’Arles, symb. : CCL 103, 48)."
Paragraphe 2. LE PERE,http://www.vatican.va/archive/FRA0013/__P18.HTM,"233 Les chrétiens sont baptisés "" au nom "" du Père et du Fils et du Saint-Esprit et non pas "" aux noms "" de ceux-ci (cf. Profession de foi du pape Vigile en 552 : DS 415) car il n’y a qu’un seul Dieu, le Père tout puissant et son Fils unique et l’Esprit Saint : la Très Sainte Trinité."
Paragraphe 2. LE PERE,http://www.vatican.va/archive/FRA0013/__P18.HTM,"234 Le mystère de la Très Sainte Trinité est le mystère central de la foi et de la vie chrétienne. Il est le mystère de Dieu en Lui-même. Il est donc la source de tous les autres mystères de la foi ; il est la lumière qui les illumine. Il est l’enseignement le plus fondamental et essentiel dans la "" hiérarchie des vérités de foi "" (DCG 43). "" Toute l’histoire du salut n’est autre que l’histoire de la voie et des moyens par lesquels le Dieu vrai et unique, Père, Fils et Saint-Esprit, se révèle, se réconcilie et s’unit les hommes qui se détournent du péché "" (DCG 47)."
Paragraphe 2. LE PERE,http://www.vatican.va/archive/FRA0013/__P18.HTM,"235 Dans ce paragraphe, il sera exposé brièvement de quelle manière est révélé le mystère de la Bienheureuse Trinité (I), comment l’Église a formulé la doctrine de la foi sur ce mystère (II), et enfin, comment, par les missions divines du Fils et de l’Esprit Saint, Dieu le Père réalise son "" dessein bienveillant "" de création, de rédemption et de sanctification (III)."
Paragraphe 2. LE PERE,http://www.vatican.va/archive/FRA0013/__P18.HTM,"236 Les Pères de l’Église distinguent entre la Theologia et l’Oikonomia, désignant par le premier terme le mystère de la vie intime du Dieu-Trinité, par le second toutes les œuvres de Dieu par lesquelles Il Se révèle et communique Sa vie. C’est par l’Oikonomia que nous est révélée la Theologia ; mais inversement, c’est la Theologia qui éclaire toute l’Oikonomia. Les œuvres de Dieu révèlent qui Il est en Lui-même ; et inversement, le mystère de Son Être intime illumine l’intelligence de toutes Ses œuvres. Il en est ainsi, analogiquement, entre les personnes humaines. La personne se montre dans son agir, et mieux nous connaissons une personne, mieux nous comprenons son agir."
